in.comstock_building_type_group,in.comstock_building_type,in.hvac_combined_type,weighted_sqft,total_tons,out.params.cdd50f_avg,out.params.cdd65f_avg,out.params.hdd50f_avg,out.params.hdd65f_avg,bin_distribution_json,clean_county,share_pct,cdd50f_rank,cdd65f_rank,hdd50f_rank,hdd65f_rank,county_context_json
Office,SmallOffice,Zone terminal equipment_ASHP_ASHP,188682.73876503034,1294.4172980251456,2667.428328022726,798.1147115499117,3810.156029498403,7415.842413025589,"{""0-5"": 225.99078035191258, ""101-150"": 0.0, ""11-15"": 389.16438163514584, ""151-200"": 0.0, ""16-20"": 155.8045837662411, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 359.4912058721245, ""51-75"": 0.0, ""6-10"": 163.96634639972146, ""76-100"": 0.0}",Oneida,3.7583556711936876,58.0,58.0,7.0,6.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 2594.055633564799, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 2081.2777099243995, ""Central Multi-zone VAV RTU_Furnace_DX"": 1993.5892587439575, ""Central Single-zone RTU_ASHP_ASHP"": 2888.778989339498, ""Central Single-zone RTU_Electric Resistance_DX"": 4192.35366896618, ""Central Single-zone RTU_Furnace_DX"": 9991.64213701874, ""Residential forced air_Furnace_DX"": 8083.893020443014, ""Zone terminal equipment_ASHP_ASHP"": 1294.4172980251456, ""Zone terminal equipment_Electric Resistance_DX"": 1321.046065720981}"
Office,SmallOffice,Zone terminal equipment_Electric Resistance_DX,208314.93026559678,1321.046065720981,2846.2421097448064,864.9608549257673,3753.7602505911073,7247.478995772068,"{""0-5"": 125.83338752126927, ""101-150"": 0.0, ""11-15"": 832.9828222933593, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 362.2298559063525, ""76-100"": 0.0}",Oneida,3.835672607732802,58.0,58.0,7.0,6.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 2594.055633564799, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 2081.2777099243995, ""Central Multi-zone VAV RTU_Furnace_DX"": 1993.5892587439575, ""Central Single-zone RTU_ASHP_ASHP"": 2888.778989339498, ""Central Single-zone RTU_Electric Resistance_DX"": 4192.35366896618, ""Central Single-zone RTU_Furnace_DX"": 9991.64213701874, ""Residential forced air_Furnace_DX"": 8083.893020443014, ""Zone terminal equipment_ASHP_ASHP"": 1294.4172980251456, ""Zone terminal equipment_Electric Resistance_DX"": 1321.046065720981}"
Warehouse and Storage,Warehouse,Central Multi-zone VAV RTU_Boiler _DX,1013338.9862993562,1261.5754478596764,2636.137400441288,768.8232357022671,3670.007185231407,7277.693020492387,"{""0-5"": 0.0, ""101-150"": 145.17837040334246, ""11-15"": 0.0, ""151-200"": 195.0079541892135, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 261.69233657618497, ""51-75"": 564.1897611168537, ""6-10"": 0.0, ""76-100"": 95.50702557408188}",Oneida,5.172781937039133,54.0,54.0,15.0,13.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 1261.5754478596764, ""Central Multi-zone VAV RTU_Furnace_DX"": 1747.0673067201942, ""Central Single-zone RTU_ASHP_ASHP"": 395.94087207152137, ""Central Single-zone RTU_Electric Resistance_DX"": 2270.172402138456, ""Central Single-zone RTU_Furnace_DX"": 12586.376251259966, ""Residential forced air_Furnace_DX"": 5830.118497625878, ""Zone terminal equipment_ASHP_ASHP"": 89.37837132382785, ""Zone terminal equipment_Electric Resistance_DX"": 208.09365461036865}"
Warehouse and Storage,Warehouse,Central Multi-zone VAV RTU_Furnace_DX,937349.8851242355,1747.0673067201942,2681.5911143270773,758.6697096840938,3703.0589548889097,7255.137550245926,"{""0-5"": 0.0, ""101-150"": 113.1152797730264, ""11-15"": 0.0, ""151-200"": 764.1205523649095, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 629.296457379779, ""6-10"": 0.0, ""76-100"": 240.5350172024794}",Oneida,7.163422704782239,54.0,54.0,15.0,13.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 1261.5754478596764, ""Central Multi-zone VAV RTU_Furnace_DX"": 1747.0673067201942, ""Central Single-zone RTU_ASHP_ASHP"": 395.94087207152137, ""Central Single-zone RTU_Electric Resistance_DX"": 2270.172402138456, ""Central Single-zone RTU_Furnace_DX"": 12586.376251259966, ""Residential forced air_Furnace_DX"": 5830.118497625878, ""Zone terminal equipment_ASHP_ASHP"": 89.37837132382785, ""Zone terminal equipment_Electric Resistance_DX"": 208.09365461036865}"
Warehouse and Storage,Warehouse,Central Single-zone RTU_ASHP_ASHP,93862.40866825198,395.94087207152137,2772.4607227783313,823.7248990807883,3683.5589431401168,7209.823119442573,"{""0-5"": 27.022337959538746, ""101-150"": 0.0, ""11-15"": 52.715203304162614, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 259.4183453983216, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 56.784985409498425, ""76-100"": 0.0}",Oneida,1.6234588225871192,54.0,54.0,15.0,13.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 1261.5754478596764, ""Central Multi-zone VAV RTU_Furnace_DX"": 1747.0673067201942, ""Central Single-zone RTU_ASHP_ASHP"": 395.94087207152137, ""Central Single-zone RTU_Electric Resistance_DX"": 2270.172402138456, ""Central Single-zone RTU_Furnace_DX"": 12586.376251259966, ""Residential forced air_Furnace_DX"": 5830.118497625878, ""Zone terminal equipment_ASHP_ASHP"": 89.37837132382785, ""Zone terminal equipment_Electric Resistance_DX"": 208.09365461036865}"
Warehouse and Storage,Warehouse,Central Single-zone RTU_Electric Resistance_DX,1052204.5212969861,2270.172402138456,2645.04512381724,747.1719978489336,3857.2393881718535,7434.366262203547,"{""0-5"": 90.56102796806343, ""101-150"": 217.57378016129465, ""11-15"": 210.51425727142356, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 135.1161561546628, ""31-50"": 1064.1429422905092, ""51-75"": 188.24030882002313, ""6-10"": 213.98410996253781, ""76-100"": 150.0398195099419}",Oneida,9.308287360592894,54.0,54.0,15.0,13.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 1261.5754478596764, ""Central Multi-zone VAV RTU_Furnace_DX"": 1747.0673067201942, ""Central Single-zone RTU_ASHP_ASHP"": 395.94087207152137, ""Central Single-zone RTU_Electric Resistance_DX"": 2270.172402138456, ""Central Single-zone RTU_Furnace_DX"": 12586.376251259966, ""Residential forced air_Furnace_DX"": 5830.118497625878, ""Zone terminal equipment_ASHP_ASHP"": 89.37837132382785, ""Zone terminal equipment_Electric Resistance_DX"": 208.09365461036865}"
Warehouse and Storage,Warehouse,Central Single-zone RTU_Furnace_DX,6549102.085502578,12586.376251259966,2686.946533272862,777.0775447772032,3843.710666722628,7408.84167822697,"{""0-5"": 531.8206765503191, ""101-150"": 920.2581670803597, ""11-15"": 761.349887829534, ""151-200"": 156.98904323257358, ""16-20"": 0.0, ""200+"": 3187.7194112799657, ""21-30"": 1199.3427933474206, ""31-50"": 1545.7354789756573, ""51-75"": 1508.3538837838312, ""6-10"": 2237.67733907828, ""76-100"": 537.129570102025}",Oneida,51.60736112592578,54.0,54.0,15.0,13.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 1261.5754478596764, ""Central Multi-zone VAV RTU_Furnace_DX"": 1747.0673067201942, ""Central Single-zone RTU_ASHP_ASHP"": 395.94087207152137, ""Central Single-zone RTU_Electric Resistance_DX"": 2270.172402138456, ""Central Single-zone RTU_Furnace_DX"": 12586.376251259966, ""Residential forced air_Furnace_DX"": 5830.118497625878, ""Zone terminal equipment_ASHP_ASHP"": 89.37837132382785, ""Zone terminal equipment_Electric Resistance_DX"": 208.09365461036865}"
Warehouse and Storage,Warehouse,Residential forced air_Furnace_DX,673618.8121988489,5830.118497625878,2790.1761001166537,836.8089535699906,3756.6194269574667,7278.252280410803,"{""0-5"": 14.287181756332153, ""101-150"": 106.99395566378264, ""11-15"": 538.3752451112381, ""151-200"": 0.0, ""16-20"": 473.22354489228223, ""200+"": 0.0, ""21-30"": 767.7542223882919, ""31-50"": 1137.1736024007412, ""51-75"": 1747.6055174895214, ""6-10"": 213.82319742216842, ""76-100"": 830.8820305015204}",Oneida,23.904976675379388,54.0,54.0,15.0,13.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 1261.5754478596764, ""Central Multi-zone VAV RTU_Furnace_DX"": 1747.0673067201942, ""Central Single-zone RTU_ASHP_ASHP"": 395.94087207152137, ""Central Single-zone RTU_Electric Resistance_DX"": 2270.172402138456, ""Central Single-zone RTU_Furnace_DX"": 12586.376251259966, ""Residential forced air_Furnace_DX"": 5830.118497625878, ""Zone terminal equipment_ASHP_ASHP"": 89.37837132382785, ""Zone terminal equipment_Electric Resistance_DX"": 208.09365461036865}"
Warehouse and Storage,Warehouse,Zone terminal equipment_ASHP_ASHP,47507.822541035945,89.37837132382785,2816.574633336276,846.9767358395748,3584.5526311891736,7089.9547336924725,"{""0-5"": 31.42647706059238, ""101-150"": 0.0, ""11-15"": 23.141151199825128, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 34.81074306341035, ""76-100"": 0.0}",Oneida,0.36647417760883544,54.0,54.0,15.0,13.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 1261.5754478596764, ""Central Multi-zone VAV RTU_Furnace_DX"": 1747.0673067201942, ""Central Single-zone RTU_ASHP_ASHP"": 395.94087207152137, ""Central Single-zone RTU_Electric Resistance_DX"": 2270.172402138456, ""Central Single-zone RTU_Furnace_DX"": 12586.376251259966, ""Residential forced air_Furnace_DX"": 5830.118497625878, ""Zone terminal equipment_ASHP_ASHP"": 89.37837132382785, ""Zone terminal equipment_Electric Resistance_DX"": 208.09365461036865}"
Warehouse and Storage,Warehouse,Zone terminal equipment_Electric Resistance_DX,55470.4769701482,208.09365461036865,2738.691479689715,828.3235677509325,3977.3972290523907,7542.029317113609,"{""0-5"": 13.382997591034892, ""101-150"": 0.0, ""11-15"": 54.92124399061966, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 42.9912459768596, ""31-50"": 82.70497197404485, ""51-75"": 0.0, ""6-10"": 14.093195077809636, ""76-100"": 0.0}",Oneida,0.8532371960846089,54.0,54.0,15.0,13.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 1261.5754478596764, ""Central Multi-zone VAV RTU_Furnace_DX"": 1747.0673067201942, ""Central Single-zone RTU_ASHP_ASHP"": 395.94087207152137, ""Central Single-zone RTU_Electric Resistance_DX"": 2270.172402138456, ""Central Single-zone RTU_Furnace_DX"": 12586.376251259966, ""Residential forced air_Furnace_DX"": 5830.118497625878, ""Zone terminal equipment_ASHP_ASHP"": 89.37837132382785, ""Zone terminal equipment_Electric Resistance_DX"": 208.09365461036865}"
nan,nan,nan,0.0,0.0,,,,,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Oneida,0.0,,,,,"{""nan"": 0.0}"
Education,PrimarySchool,Central Multi-zone VAV RTU_Boiler _ACC,163664.82908407852,0.0,3298.4724137276817,1085.324880895411,3015.6463235216897,6277.4987906894185,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Dutchess,0.0,15.0,16.0,50.0,50.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 7190.568295930086, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Single-zone RTU_Boiler _DX"": 4132.193055054856, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""DOAS+Zone terminal equipment_GSHP_GSHP"": 286.6046238250144}"
Education,PrimarySchool,Central Multi-zone VAV RTU_Boiler _DX,1646096.0119224545,7190.568295930086,3223.8770373902325,1031.2293012869059,3110.3120713665444,6392.664335263218,"{""0-5"": 0.0, ""101-150"": 2765.3297629931844, ""11-15"": 0.0, ""151-200"": 1104.0143583109402, ""16-20"": 0.0, ""200+"": 3118.5276828681813, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 202.69649175777948, ""6-10"": 0.0, ""76-100"": 0.0}",Dutchess,61.93764854628759,15.0,16.0,50.0,50.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 7190.568295930086, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Single-zone RTU_Boiler _DX"": 4132.193055054856, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""DOAS+Zone terminal equipment_GSHP_GSHP"": 286.6046238250144}"
Education,PrimarySchool,Central Multi-zone VAV RTU_Boiler _WCC,288550.64287449233,0.0,3347.1567918726123,1102.7311885111342,2924.847169857498,6155.421566496021,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Dutchess,0.0,15.0,16.0,50.0,50.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 7190.568295930086, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Single-zone RTU_Boiler _DX"": 4132.193055054856, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""DOAS+Zone terminal equipment_GSHP_GSHP"": 286.6046238250144}"
Education,PrimarySchool,Central Single-zone RTU_Boiler _DX,1192900.609253883,4132.193055054856,3169.851450923341,1007.6355404273138,3280.312822831286,6593.09691233526,"{""0-5"": 0.0, ""101-150"": 1204.1198920473564, ""11-15"": 0.0, ""151-200"": 2036.6123229744023, ""16-20"": 0.0, ""200+"": 695.0390170287551, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 196.42182300434175}",Dutchess,35.593615224301686,15.0,16.0,50.0,50.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 7190.568295930086, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Single-zone RTU_Boiler _DX"": 4132.193055054856, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""DOAS+Zone terminal equipment_GSHP_GSHP"": 286.6046238250144}"
Education,PrimarySchool,DOAS+Zone terminal equipment_Boiler _ACC,202623.2249993438,0.0,2945.9102202099107,880.7234255734257,3443.0965024082543,6852.90970777177,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Dutchess,0.0,15.0,16.0,50.0,50.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 7190.568295930086, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Single-zone RTU_Boiler _DX"": 4132.193055054856, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""DOAS+Zone terminal equipment_GSHP_GSHP"": 286.6046238250144}"
Education,PrimarySchool,DOAS+Zone terminal equipment_GSHP_GSHP,150685.87233718747,286.6046238250144,3330.3098498926406,1051.102280544101,2768.405909227324,5964.198339878785,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 156.44357195688457, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 130.16105186812982, ""6-10"": 0.0, ""76-100"": 0.0}",Dutchess,2.46873622941072,15.0,16.0,50.0,50.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 7190.568295930086, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Single-zone RTU_Boiler _DX"": 4132.193055054856, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""DOAS+Zone terminal equipment_GSHP_GSHP"": 286.6046238250144}"
Education,SecondarySchool,Central Multi-zone VAV RTU_Boiler _ACC,578814.5219037099,0.0,3157.761240991364,998.9044933099235,3380.3526907804667,6696.495943099027,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Dutchess,0.0,28.0,26.0,36.0,36.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 5682.377711110214, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 1803.1476382745734, ""Central Single-zone RTU_Boiler _DX"": 7624.415440202282, ""Central Single-zone RTU_Furnace_DX"": 2467.2004317320943, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_Boiler _DX"": 2099.165895501849}"
Education,SecondarySchool,Central Multi-zone VAV RTU_Boiler _DX,1255917.9115952202,5682.377711110214,3239.666467546474,1035.9112694997634,3202.701335270226,6473.9461372235155,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 5682.377711110214, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Dutchess,28.879289580982526,28.0,26.0,36.0,36.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 5682.377711110214, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 1803.1476382745734, ""Central Single-zone RTU_Boiler _DX"": 7624.415440202282, ""Central Single-zone RTU_Furnace_DX"": 2467.2004317320943, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_Boiler _DX"": 2099.165895501849}"
Education,SecondarySchool,Central Multi-zone VAV RTU_Boiler _WCC,1556753.1276051349,0.0,3228.4888753498976,1043.8733326590318,3121.5155528024748,6411.900010111609,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Dutchess,0.0,28.0,26.0,36.0,36.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 5682.377711110214, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 1803.1476382745734, ""Central Single-zone RTU_Boiler _DX"": 7624.415440202282, ""Central Single-zone RTU_Furnace_DX"": 2467.2004317320943, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_Boiler _DX"": 2099.165895501849}"
Education,SecondarySchool,Central Multi-zone VAV RTU_Furnace_DX,157511.44619039004,1803.1476382745734,3141.1767149888756,985.2251307588174,3236.395770614285,6555.444186384227,"{""0-5"": 0.0, ""101-150"": 260.5751285827688, ""11-15"": 0.0, ""151-200"": 180.26327892260431, ""16-20"": 0.0, ""200+"": 1218.7304990611312, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 65.70994002915783, ""6-10"": 0.0, ""76-100"": 77.86879167891132}",Dutchess,9.164055163242937,28.0,26.0,36.0,36.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 5682.377711110214, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 1803.1476382745734, ""Central Single-zone RTU_Boiler _DX"": 7624.415440202282, ""Central Single-zone RTU_Furnace_DX"": 2467.2004317320943, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_Boiler _DX"": 2099.165895501849}"
Education,SecondarySchool,Central Single-zone RTU_Boiler _DX,963174.6574215401,7624.415440202282,3113.096171507342,958.5265101274097,3278.3394391204465,6598.769777740514,"{""0-5"": 0.0, ""101-150"": 1380.8953441663293, ""11-15"": 0.0, ""151-200"": 664.1753958944034, ""16-20"": 0.0, ""200+"": 4778.387937135327, ""21-30"": 0.0, ""31-50"": 141.45657939610425, ""51-75"": 570.7549996485615, ""6-10"": 0.0, ""76-100"": 88.7451839615567}",Dutchess,38.749219530550384,28.0,26.0,36.0,36.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 5682.377711110214, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 1803.1476382745734, ""Central Single-zone RTU_Boiler _DX"": 7624.415440202282, ""Central Single-zone RTU_Furnace_DX"": 2467.2004317320943, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_Boiler _DX"": 2099.165895501849}"
Education,SecondarySchool,Central Single-zone RTU_Furnace_DX,390491.50759573345,2467.2004317320943,2943.74328216626,838.3745593303023,3454.5334164594474,6824.164693623488,"{""0-5"": 0.0, ""101-150"": 249.7404226791464, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 1348.7841116839181, ""21-30"": 53.80037009133459, ""31-50"": 131.56681598228153, ""51-75"": 131.3804064558928, ""6-10"": 0.0, ""76-100"": 551.9283048395208}",Dutchess,12.53894044794065,28.0,26.0,36.0,36.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 5682.377711110214, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 1803.1476382745734, ""Central Single-zone RTU_Boiler _DX"": 7624.415440202282, ""Central Single-zone RTU_Furnace_DX"": 2467.2004317320943, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_Boiler _DX"": 2099.165895501849}"
Education,SecondarySchool,DOAS+Zone terminal equipment_Boiler _ACC,250522.99757383444,0.0,3160.852370670398,983.0735949272179,3234.8940360240467,6532.115260280867,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Dutchess,0.0,28.0,26.0,36.0,36.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 5682.377711110214, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 1803.1476382745734, ""Central Single-zone RTU_Boiler _DX"": 7624.415440202282, ""Central Single-zone RTU_Furnace_DX"": 2467.2004317320943, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_Boiler _DX"": 2099.165895501849}"
Education,SecondarySchool,Zone terminal equipment_Boiler _DX,365607.7184863967,2099.165895501849,3096.0854057918796,938.8154091564722,3284.266243858302,6601.996247222895,"{""0-5"": 0.0, ""101-150"": 260.2975579113446, ""11-15"": 0.0, ""151-200"": 368.4949575480998, ""16-20"": 0.0, ""200+"": 684.6474767045772, ""21-30"": 0.0, ""31-50"": 89.52296457942447, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 696.2029387584025}",Dutchess,10.66849527728351,28.0,26.0,36.0,36.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 5682.377711110214, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 1803.1476382745734, ""Central Single-zone RTU_Boiler _DX"": 7624.415440202282, ""Central Single-zone RTU_Furnace_DX"": 2467.2004317320943, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_Boiler _DX"": 2099.165895501849}"
Food Sales,Grocery,Central Single-zone RTU_Electric Resistance_DX,92896.78149260048,1270.058055047026,3170.406461832893,1020.3033206782176,3272.850213514285,6597.74707235961,"{""0-5"": 0.0, ""101-150"": 522.5041145920393, ""11-15"": 0.0, ""151-200"": 168.7655188538265, ""16-20"": 0.0, ""200+"": 452.56195668127936, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 126.2264649198809, ""6-10"": 0.0, ""76-100"": 0.0}",Dutchess,16.09456297215753,27.0,30.0,41.0,40.0,"{""Central Single-zone RTU_Electric Resistance_DX"": 1270.058055047026, ""Central Single-zone RTU_Furnace_DX"": 6621.166187848775}"
Food Sales,Grocery,Central Single-zone RTU_Furnace_DX,399974.1576502848,6621.166187848775,3155.7190112802336,987.7131188223997,3229.7379529819955,6536.732060524161,"{""0-5"": 0.0, ""101-150"": 1669.9020690852808, ""11-15"": 0.0, ""151-200"": 988.7153171248023, ""16-20"": 0.0, ""200+"": 3397.825673920759, ""21-30"": 28.92442074198315, ""31-50"": 37.70073928107624, ""51-75"": 186.74529048370414, ""6-10"": 0.0, ""76-100"": 311.35267721116884}",Dutchess,83.90543702784247,27.0,30.0,41.0,40.0,"{""Central Single-zone RTU_Electric Resistance_DX"": 1270.058055047026, ""Central Single-zone RTU_Furnace_DX"": 6621.166187848775}"
Food Service,FullServiceRestaurant,Central Multi-zone VAV RTU_Boiler _DX,26012.62340345747,838.35879494771,3222.834103602733,1052.8947203745486,3290.818993568634,6595.87961034045,"{""0-5"": 0.0, ""101-150"": 252.75545144066882, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 197.2010495716073, ""6-10"": 0.0, ""76-100"": 388.4022939354339}",Dutchess,2.5186460130516894,20.0,23.0,40.0,41.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 838.35879494771, ""Central Multi-zone VAV RTU_District_District"": 0.0, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 818.655853038237, ""Central Single-zone RTU_ASHP_ASHP"": 3422.5663069903067, ""Central Single-zone RTU_Electric Resistance_DX"": 6701.190632024894, ""Central Single-zone RTU_Furnace_DX"": 21505.31905865977}"
