in.comstock_building_type_group,in.comstock_building_type,in.hvac_combined_type,weighted_sqft,total_tons,out.params.cdd50f_avg,out.params.cdd65f_avg,out.params.hdd50f_avg,out.params.hdd65f_avg,bin_distribution_json,clean_county,share_pct,cdd50f_rank,cdd65f_rank,hdd50f_rank,hdd65f_rank,county_context_json
Warehouse and Storage,Warehouse,Central Multi-zone VAV RTU_Boiler _DX,160494.21926039094,460.2788924659892,3274.910540438981,1084.1067251794177,3168.829256278071,6453.025441018508,"{""0-5"": 0.0, ""101-150"": 137.28567712012529, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 322.9932153458639, ""6-10"": 0.0, ""76-100"": 0.0}",Rensselaer,2.966849330175824,31.0,31.0,46.0,46.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 460.2788924659892, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 111.37778670407687, ""Central Multi-zone VAV RTU_Furnace_DX"": 1538.0988743781752, ""Central Single-zone RTU_ASHP_ASHP"": 273.3711420276675, ""Central Single-zone RTU_Electric Resistance_DX"": 765.0109430214644, ""Central Single-zone RTU_Furnace_DX"": 8031.055878197961, ""Residential forced air_Furnace_DX"": 4168.264733453554, ""Zone terminal equipment_ASHP_ASHP"": 81.68889755596952, ""Zone terminal equipment_Electric Resistance_DX"": 84.91646791342968}"
Warehouse and Storage,Warehouse,Central Multi-zone VAV RTU_Electric Resistance_DX,34948.66947190021,111.37778670407687,3246.620049568795,1058.9601209077305,3267.539982294793,6554.880053633729,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 111.37778670407687, ""6-10"": 0.0, ""76-100"": 0.0}",Rensselaer,0.717914980000681,31.0,31.0,46.0,46.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 460.2788924659892, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 111.37778670407687, ""Central Multi-zone VAV RTU_Furnace_DX"": 1538.0988743781752, ""Central Single-zone RTU_ASHP_ASHP"": 273.3711420276675, ""Central Single-zone RTU_Electric Resistance_DX"": 765.0109430214644, ""Central Single-zone RTU_Furnace_DX"": 8031.055878197961, ""Residential forced air_Furnace_DX"": 4168.264733453554, ""Zone terminal equipment_ASHP_ASHP"": 81.68889755596952, ""Zone terminal equipment_Electric Resistance_DX"": 84.91646791342968}"
Warehouse and Storage,Warehouse,Central Multi-zone VAV RTU_Furnace_DX,396323.54977743834,1538.0988743781752,3236.719197711066,1020.2689643184123,3061.6480683560694,6320.1978349634155,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 1354.6844268068853, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 183.4144475712899}",Rensselaer,9.914223071896064,31.0,31.0,46.0,46.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 460.2788924659892, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 111.37778670407687, ""Central Multi-zone VAV RTU_Furnace_DX"": 1538.0988743781752, ""Central Single-zone RTU_ASHP_ASHP"": 273.3711420276675, ""Central Single-zone RTU_Electric Resistance_DX"": 765.0109430214644, ""Central Single-zone RTU_Furnace_DX"": 8031.055878197961, ""Residential forced air_Furnace_DX"": 4168.264733453554, ""Zone terminal equipment_ASHP_ASHP"": 81.68889755596952, ""Zone terminal equipment_Electric Resistance_DX"": 84.91646791342968}"
Warehouse and Storage,Warehouse,Central Single-zone RTU_ASHP_ASHP,41373.262700124316,273.3711420276675,3270.210584352936,1068.2628791497236,3049.5235707082334,6322.57586550502,"{""0-5"": 1.9945625230521744, ""101-150"": 0.0, ""11-15"": 139.01055677743537, ""151-200"": 0.0, ""16-20"": 47.64341796711656, ""200+"": 0.0, ""21-30"": 73.46797698824456, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 11.2546277718188, ""76-100"": 0.0}",Rensselaer,1.762085993708945,31.0,31.0,46.0,46.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 460.2788924659892, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 111.37778670407687, ""Central Multi-zone VAV RTU_Furnace_DX"": 1538.0988743781752, ""Central Single-zone RTU_ASHP_ASHP"": 273.3711420276675, ""Central Single-zone RTU_Electric Resistance_DX"": 765.0109430214644, ""Central Single-zone RTU_Furnace_DX"": 8031.055878197961, ""Residential forced air_Furnace_DX"": 4168.264733453554, ""Zone terminal equipment_ASHP_ASHP"": 81.68889755596952, ""Zone terminal equipment_Electric Resistance_DX"": 84.91646791342968}"
Warehouse and Storage,Warehouse,Central Single-zone RTU_Electric Resistance_DX,230010.44725927772,765.0109430214644,3214.125990749775,1040.861522475459,3188.7232217907613,6490.458753516445,"{""0-5"": 128.4060508339759, ""101-150"": 107.68477585398716, ""11-15"": 64.2749545663605, ""151-200"": 0.0, ""16-20"": 85.89175657264485, ""200+"": 0.0, ""21-30"": 120.67153178961561, ""31-50"": 102.39734972488304, ""51-75"": 0.0, ""6-10"": 155.68452367999728, ""76-100"": 0.0}",Rensselaer,4.931080353740351,31.0,31.0,46.0,46.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 460.2788924659892, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 111.37778670407687, ""Central Multi-zone VAV RTU_Furnace_DX"": 1538.0988743781752, ""Central Single-zone RTU_ASHP_ASHP"": 273.3711420276675, ""Central Single-zone RTU_Electric Resistance_DX"": 765.0109430214644, ""Central Single-zone RTU_Furnace_DX"": 8031.055878197961, ""Residential forced air_Furnace_DX"": 4168.264733453554, ""Zone terminal equipment_ASHP_ASHP"": 81.68889755596952, ""Zone terminal equipment_Electric Resistance_DX"": 84.91646791342968}"
Warehouse and Storage,Warehouse,Central Single-zone RTU_Furnace_DX,4203005.214817473,8031.055878197961,3204.274782897439,1025.2843764261322,3233.250747534639,6529.260341063331,"{""0-5"": 306.2460157947862, ""101-150"": 1175.724267997716, ""11-15"": 91.30169515697969, ""151-200"": 0.0, ""16-20"": 2087.4129336834844, ""200+"": 424.84364110355114, ""21-30"": 534.3858817048934, ""31-50"": 1235.627859483448, ""51-75"": 615.9590393730374, ""6-10"": 957.6688860597299, ""76-100"": 601.8856578403349}",Rensselaer,51.76629461581675,31.0,31.0,46.0,46.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 460.2788924659892, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 111.37778670407687, ""Central Multi-zone VAV RTU_Furnace_DX"": 1538.0988743781752, ""Central Single-zone RTU_ASHP_ASHP"": 273.3711420276675, ""Central Single-zone RTU_Electric Resistance_DX"": 765.0109430214644, ""Central Single-zone RTU_Furnace_DX"": 8031.055878197961, ""Residential forced air_Furnace_DX"": 4168.264733453554, ""Zone terminal equipment_ASHP_ASHP"": 81.68889755596952, ""Zone terminal equipment_Electric Resistance_DX"": 84.91646791342968}"
Warehouse and Storage,Warehouse,Residential forced air_Furnace_DX,390959.7006084217,4168.264733453554,3144.6842361450467,1005.5675411771756,3269.53971043413,6605.423015466259,"{""0-5"": 0.0, ""101-150"": 1475.35258390153, ""11-15"": 181.77271707964974, ""151-200"": 0.0, ""16-20"": 190.1363654131866, ""200+"": 0.0, ""21-30"": 1012.9160487471738, ""31-50"": 443.08673409455605, ""51-75"": 666.0705767568928, ""6-10"": 122.99518431842993, ""76-100"": 75.9345231421354}",Rensselaer,26.867652709831734,31.0,31.0,46.0,46.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 460.2788924659892, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 111.37778670407687, ""Central Multi-zone VAV RTU_Furnace_DX"": 1538.0988743781752, ""Central Single-zone RTU_ASHP_ASHP"": 273.3711420276675, ""Central Single-zone RTU_Electric Resistance_DX"": 765.0109430214644, ""Central Single-zone RTU_Furnace_DX"": 8031.055878197961, ""Residential forced air_Furnace_DX"": 4168.264733453554, ""Zone terminal equipment_ASHP_ASHP"": 81.68889755596952, ""Zone terminal equipment_Electric Resistance_DX"": 84.91646791342968}"
Warehouse and Storage,Warehouse,Zone terminal equipment_ASHP_ASHP,42806.452072551314,81.68889755596952,3149.330250046642,1004.5912784128004,3318.1061125456217,6648.367140911781,"{""0-5"": 3.030726792662799, ""101-150"": 0.0, ""11-15"": 41.08869140818196, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 23.419875354376455, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 14.149604000748312, ""76-100"": 0.0}",Rensselaer,0.5265473932516642,31.0,31.0,46.0,46.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 460.2788924659892, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 111.37778670407687, ""Central Multi-zone VAV RTU_Furnace_DX"": 1538.0988743781752, ""Central Single-zone RTU_ASHP_ASHP"": 273.3711420276675, ""Central Single-zone RTU_Electric Resistance_DX"": 765.0109430214644, ""Central Single-zone RTU_Furnace_DX"": 8031.055878197961, ""Residential forced air_Furnace_DX"": 4168.264733453554, ""Zone terminal equipment_ASHP_ASHP"": 81.68889755596952, ""Zone terminal equipment_Electric Resistance_DX"": 84.91646791342968}"
Warehouse and Storage,Warehouse,Zone terminal equipment_Electric Resistance_DX,10768.020052854801,84.91646791342968,3169.816394682202,1010.5109312401128,3212.3520171759437,6528.046553733855,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 62.467652286729844, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 22.44881562669984, ""76-100"": 0.0}",Rensselaer,0.547351551577985,31.0,31.0,46.0,46.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 460.2788924659892, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 111.37778670407687, ""Central Multi-zone VAV RTU_Furnace_DX"": 1538.0988743781752, ""Central Single-zone RTU_ASHP_ASHP"": 273.3711420276675, ""Central Single-zone RTU_Electric Resistance_DX"": 765.0109430214644, ""Central Single-zone RTU_Furnace_DX"": 8031.055878197961, ""Residential forced air_Furnace_DX"": 4168.264733453554, ""Zone terminal equipment_ASHP_ASHP"": 81.68889755596952, ""Zone terminal equipment_Electric Resistance_DX"": 84.91646791342968}"
nan,nan,nan,0.0,0.0,,,,,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Rensselaer,0.0,,,,,"{""nan"": 0.0}"
Education,PrimarySchool,Central Multi-zone VAV RTU_Boiler _ACC,1349144.2057643167,0.0,3776.977937376499,1291.3856940396995,1831.690713890706,4821.098470553907,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Westchester,0.0,1.0,1.0,56.0,57.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 18113.03579033657, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 1131.028960835194, ""Central Single-zone RTU_Boiler _DX"": 24993.330226308324, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0}"
Education,PrimarySchool,Central Multi-zone VAV RTU_Boiler _DX,5301202.709132573,18113.03579033657,4080.8649337549145,1509.618728724804,1891.0195126566466,4794.773307626537,"{""0-5"": 0.0, ""101-150"": 5848.9787951524295, ""11-15"": 0.0, ""151-200"": 5167.789189546466, ""16-20"": 0.0, ""200+"": 6118.46421731342, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 445.4174451631237, ""6-10"": 0.0, ""76-100"": 532.3861431611315}",Westchester,40.94507780025783,1.0,1.0,56.0,57.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 18113.03579033657, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 1131.028960835194, ""Central Single-zone RTU_Boiler _DX"": 24993.330226308324, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0}"
Education,PrimarySchool,Central Multi-zone VAV RTU_Boiler _WCC,916656.5020533105,0.0,4081.055580387978,1507.7043445550103,1829.2606536350263,4730.909417802059,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Westchester,0.0,1.0,1.0,56.0,57.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 18113.03579033657, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 1131.028960835194, ""Central Single-zone RTU_Boiler _DX"": 24993.330226308324, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0}"
Education,PrimarySchool,Central Multi-zone VAV RTU_Electric Resistance_DX,302221.49630469974,1131.028960835194,3961.6421526865506,1430.533468888582,1960.1659092811585,4904.05722548319,"{""0-5"": 0.0, ""101-150"": 372.8678495277029, ""11-15"": 0.0, ""151-200"": 471.54928164742853, ""16-20"": 0.0, ""200+"": 210.96738962980336, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 75.64444003025928}",Westchester,2.5567259586848787,1.0,1.0,56.0,57.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 18113.03579033657, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 1131.028960835194, ""Central Single-zone RTU_Boiler _DX"": 24993.330226308324, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0}"
Education,PrimarySchool,Central Single-zone RTU_Boiler _DX,5336390.011865732,24993.330226308324,3824.6765937648697,1330.278086474438,1951.3042289291775,4931.9057216387455,"{""0-5"": 0.0, ""101-150"": 2147.783269407482, ""11-15"": 0.0, ""151-200"": 6480.982305203116, ""16-20"": 0.0, ""200+"": 15826.461958836346, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 538.1026928613794}",Westchester,56.4981962410573,1.0,1.0,56.0,57.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 18113.03579033657, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 1131.028960835194, ""Central Single-zone RTU_Boiler _DX"": 24993.330226308324, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0}"
Education,PrimarySchool,DOAS+Zone terminal equipment_Boiler _ACC,3016067.845402778,0.0,3743.8080422879493,1272.6264505983938,1989.0899108747801,4992.908319185225,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Westchester,0.0,1.0,1.0,56.0,57.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 18113.03579033657, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 1131.028960835194, ""Central Single-zone RTU_Boiler _DX"": 24993.330226308324, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0}"
Education,SecondarySchool,Central Multi-zone VAV RTU_Boiler _ACC,4930499.636052709,0.0,3823.346868212966,1329.8350557710105,1951.897394843448,4933.385582401493,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Westchester,0.0,4.0,4.0,59.0,60.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 15483.883523069031, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 8559.678001173936, ""Central Single-zone RTU_Boiler _DX"": 34326.76415613949, ""Central Single-zone RTU_Electric Resistance_DX"": 720.8089646685944, ""Central Single-zone RTU_Furnace_DX"": 9368.762914836352, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_ASHP_ASHP"": 687.3919580547026, ""Zone terminal equipment_Boiler _DX"": 8952.905556558115}"
Education,SecondarySchool,Central Multi-zone VAV RTU_Boiler _DX,2410795.5733539867,15483.883523069031,3755.294132876037,1279.512357146963,1929.8428658363976,4929.061090107324,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 15483.883523069031, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Westchester,19.825665618759167,4.0,4.0,59.0,60.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 15483.883523069031, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 8559.678001173936, ""Central Single-zone RTU_Boiler _DX"": 34326.76415613949, ""Central Single-zone RTU_Electric Resistance_DX"": 720.8089646685944, ""Central Single-zone RTU_Furnace_DX"": 9368.762914836352, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_ASHP_ASHP"": 687.3919580547026, ""Zone terminal equipment_Boiler _DX"": 8952.905556558115}"
Education,SecondarySchool,Central Multi-zone VAV RTU_Boiler _WCC,2285216.60740761,0.0,3988.7649422531304,1441.7638007222524,1809.8269774592425,4737.825835928365,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Westchester,0.0,4.0,4.0,59.0,60.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 15483.883523069031, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 8559.678001173936, ""Central Single-zone RTU_Boiler _DX"": 34326.76415613949, ""Central Single-zone RTU_Electric Resistance_DX"": 720.8089646685944, ""Central Single-zone RTU_Furnace_DX"": 9368.762914836352, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_ASHP_ASHP"": 687.3919580547026, ""Zone terminal equipment_Boiler _DX"": 8952.905556558115}"
Education,SecondarySchool,Central Multi-zone VAV RTU_Furnace_DX,841285.0969605536,8559.678001173936,3767.9630170367805,1299.1149907906497,2110.367989584328,5116.519963338198,"{""0-5"": 0.0, ""101-150"": 106.68940938183192, ""11-15"": 0.0, ""151-200"": 995.3548711863236, ""16-20"": 0.0, ""200+"": 7223.694585105735, ""21-30"": 91.04405311687026, ""31-50"": 142.89508238317575, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Westchester,10.959867632864182,4.0,4.0,59.0,60.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 15483.883523069031, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 8559.678001173936, ""Central Single-zone RTU_Boiler _DX"": 34326.76415613949, ""Central Single-zone RTU_Electric Resistance_DX"": 720.8089646685944, ""Central Single-zone RTU_Furnace_DX"": 9368.762914836352, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_ASHP_ASHP"": 687.3919580547026, ""Zone terminal equipment_Boiler _DX"": 8952.905556558115}"
Education,SecondarySchool,Central Single-zone RTU_Boiler _DX,3297043.107016388,34326.76415613949,4069.6937307020944,1496.4751498542576,1870.860280678316,4772.641699830479,"{""0-5"": 0.0, ""101-150"": 879.551243377289, ""11-15"": 0.0, ""151-200"": 7413.413147866333, ""16-20"": 0.0, ""200+"": 24723.888490789912, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 687.1221827170026, ""6-10"": 0.0, ""76-100"": 622.7890913889572}",Westchester,43.95221308140779,4.0,4.0,59.0,60.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 15483.883523069031, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 8559.678001173936, ""Central Single-zone RTU_Boiler _DX"": 34326.76415613949, ""Central Single-zone RTU_Electric Resistance_DX"": 720.8089646685944, ""Central Single-zone RTU_Furnace_DX"": 9368.762914836352, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_ASHP_ASHP"": 687.3919580547026, ""Zone terminal equipment_Boiler _DX"": 8952.905556558115}"
Education,SecondarySchool,Central Single-zone RTU_Electric Resistance_DX,101785.03239351978,720.8089646685944,4050.6794018023816,1460.9232797404202,1860.1300868844799,4745.373964822519,"{""0-5"": 0.0, ""101-150"": 336.81662746174317, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 241.1557453108661, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 142.83659189598515, ""6-10"": 0.0, ""76-100"": 0.0}",Westchester,0.9229285073885034,4.0,4.0,59.0,60.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 15483.883523069031, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 8559.678001173936, ""Central Single-zone RTU_Boiler _DX"": 34326.76415613949, ""Central Single-zone RTU_Electric Resistance_DX"": 720.8089646685944, ""Central Single-zone RTU_Furnace_DX"": 9368.762914836352, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_ASHP_ASHP"": 687.3919580547026, ""Zone terminal equipment_Boiler _DX"": 8952.905556558115}"
Education,SecondarySchool,Central Single-zone RTU_Furnace_DX,1813941.2101626315,9368.762914836352,4067.383971642248,1501.7072635041402,1891.8508404226081,4801.174132284501,"{""0-5"": 0.0, ""101-150"": 1792.9422429693154, ""11-15"": 0.0, ""151-200"": 1515.1716245000805, ""16-20"": 0.0, ""200+"": 4351.024346559046, ""21-30"": 236.53027357676413, ""31-50"": 786.250587175163, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 686.8438400559835}",Westchester,11.995825242048928,4.0,4.0,59.0,60.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 15483.883523069031, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 8559.678001173936, ""Central Single-zone RTU_Boiler _DX"": 34326.76415613949, ""Central Single-zone RTU_Electric Resistance_DX"": 720.8089646685944, ""Central Single-zone RTU_Furnace_DX"": 9368.762914836352, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_ASHP_ASHP"": 687.3919580547026, ""Zone terminal equipment_Boiler _DX"": 8952.905556558115}"
Education,SecondarySchool,DOAS+Zone terminal equipment_Boiler _ACC,555905.1254726811,0.0,4009.9384141882674,1438.5878926776643,1843.8281677287657,4747.477646218163,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Westchester,0.0,4.0,4.0,59.0,60.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 15483.883523069031, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 8559.678001173936, ""Central Single-zone RTU_Boiler _DX"": 34326.76415613949, ""Central Single-zone RTU_Electric Resistance_DX"": 720.8089646685944, ""Central Single-zone RTU_Furnace_DX"": 9368.762914836352, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_ASHP_ASHP"": 687.3919580547026, ""Zone terminal equipment_Boiler _DX"": 8952.905556558115}"
Education,SecondarySchool,Zone terminal equipment_ASHP_ASHP,128241.20413684842,687.3919580547026,3708.91361975944,1245.3443454920457,1794.04079207122,4805.471517803826,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 687.3919580547026, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Westchester,0.8801411538076127,4.0,4.0,59.0,60.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 15483.883523069031, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 8559.678001173936, ""Central Single-zone RTU_Boiler _DX"": 34326.76415613949, ""Central Single-zone RTU_Electric Resistance_DX"": 720.8089646685944, ""Central Single-zone RTU_Furnace_DX"": 9368.762914836352, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_ASHP_ASHP"": 687.3919580547026, ""Zone terminal equipment_Boiler _DX"": 8952.905556558115}"
